Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR1039508_1	(0.0, 0.0005476433726136861)	(1.0, 0.0003342028786719418)	(2.0, 0.0001530593015766456)	(3.0, 0.00018676043219902628)	(4.0, 0.00021624892149360938)	(5.0, 0.00024854583834005756)	(6.0, 0.00032296916846448156)	(7.0, 0.00047181582871332956)	(8.0, 0.0005476433726136861)	(9.0, 0.0007456375150201726)	(10.0, 0.001641525904065126)	(11.0, 0.00233801593692766)	(12.0, 0.00371554965111747)	(13.0, 0.007453566722649861)	(14.0, 0.009821071148872105)	(15.0, 0.014612248552353893)	(16.0, 0.019414659666043138)	(17.0, 0.02958257161757058)	(18.0, 0.05734809060908446)	(19.0, 0.075027142048075)	(20.0, 0.10123679217585566)	(21.0, 0.16136241763373466)	(22.0, 0.19542864383785777)	(23.0, 0.24679057112014188)	(24.0, 0.2982788776422599)	(25.0, 0.35929898727540793)	(26.0, 0.4875767241343963)	(27.0, 0.55530616718895)	(28.0, 0.6380929945628281)	(29.0, 0.8213976566592845)	(30.0, 0.9226737668208662)	(31.0, 1.0090427435371483)	(32.0, 1.0951547491324347)	(33.0, 1.2011799102842202)	(34.0, 1.431552413936159)	(35.0, 1.5568560260177222)	(36.0, 1.690806786531478)	(37.0, 1.9504431052738507)	(38.0, 2.0771214426420515)	(39.0, 2.205804997282285)	(40.0, 2.505534427755083)	(41.0, 2.6782134042090577)	(42.0, 2.740140635941458)	(43.0, 2.8009459008668887)	(44.0, 2.8365609748658653)	(45.0, 2.9242400830350923)	(46.0, 2.9774906778460055)	(47.0, 2.988470225360022)	(48.0, 3.0408909298293594)	(49.0, 3.0832083161808623)	(50.0, 3.075027366722279)	(51.0, 3.0668646720427835)	(52.0, 3.0885948802253393)	(53.0, 3.0964598815843374)	(54.0, 3.0822815350887467)	(55.0, 3.0444899297370744)	(56.0, 2.9762451402267533)	(57.0, 2.945846720405366)	(58.0, 2.881229015078279)	(59.0, 2.815447216530944)	(60.0, 2.705411620835095)	(61.0, 2.475105115230625)	(62.0, 2.3535100317312994)	(63.0, 2.2092874474465973)	(64.0, 1.8972346368762154)	(65.0, 1.7282375089427353)	(66.0, 1.5668385817508266)	(67.0, 1.2573695245281604)	(68.0, 1.1076929739377361)	(69.0, 0.958743806083245)	(70.0, 0.8100361629982143)	(71.0, 0.6917845124993842)	(72.0, 0.4930896674187074)	(73.0, 0.4115090596783553)	(74.0, 0.35355013607674013)	(75.0, 0.2544168561372314)	(76.0, 0.21255022240780314)	(77.0, 0.17657988232351546)	(78.0, 0.14064043494229833)	(79.0, 0.11135134400389764)	(80.0, 0.06650216021438862)	(81.0, 0.05070054259381987)	(82.0, 0.03823674111864275)	(83.0, 0.01921526130986072)	(84.0, 0.012576138577251726)	(85.0, 0.008838121505719335)	(86.0, 0.005112742358170336)	(87.0, 0.0033616877795824736)	(88.0, 0.001051756118173464)	(89.0, 0.0004577736909540043)	(90.0, 0.00030190596182549364)	(91.0, 0.00011935817095426492)	(92.0, 7.021068879662643e-05)	(93.0, 4.072219950204333e-05)	(94.0, 2.106320663898793e-05)	(95.0, 2.527584796678551e-05)	(96.0, 2.106320663898793e-05)	(97.0, 1.4042137759325284e-05)	(98.0, 9.8294964315277e-06)	(99.0, 2.527584796678551e-05)	(100.0, 4.212641327797586e-05)
SRR1039508_2	(0.0, 0.0006776332088409596)	(1.0, 0.0004470692124718364)	(2.0, 0.00022072285018263622)	(3.0, 0.00022775224031584119)	(4.0, 0.00025305804479537906)	(5.0, 0.00027695797124827596)	(6.0, 0.00033178721428727483)	(7.0, 0.0005173631138038862)	(8.0, 0.0006495156483081396)	(9.0, 0.0008463385720378788)	(10.0, 0.001730635850795065)	(11.0, 0.0024167043277958703)	(12.0, 0.0038689763293160177)	(13.0, 0.007837769998523546)	(14.0, 0.010355697544237569)	(15.0, 0.015603840217688403)	(16.0, 0.020866041671405645)	(17.0, 0.031342644725934336)	(18.0, 0.06029389092855235)	(19.0, 0.07883742209994708)	(20.0, 0.10553785758191285)	(21.0, 0.16767485460339154)	(22.0, 0.20323091577516897)	(23.0, 0.255635019218212)	(24.0, 0.30815299878141306)	(25.0, 0.368667612560148)	(26.0, 0.49716908182921493)	(27.0, 0.5655088127042337)	(28.0, 0.6484331222276261)	(29.0, 0.8309118724515473)	(30.0, 0.9309133823645479)	(31.0, 1.0201332136912389)	(32.0, 1.109260257068171)	(33.0, 1.214900743746029)	(34.0, 1.4478505151263619)	(35.0, 1.5757446450879196)	(36.0, 1.73582775834745)	(37.0, 2.0332946782483647)	(38.0, 2.1714109473416294)	(39.0, 2.2844758758781785)	(40.0, 2.498546111238749)	(41.0, 2.6000926811030283)	(42.0, 2.680988308633978)	(43.0, 2.762023118089565)	(44.0, 2.8228048486933615)	(45.0, 2.9311488388164495)	(46.0, 2.979381702154449)	(47.0, 2.993315359276488)	(48.0, 3.0471351818923584)	(49.0, 3.0875162164515677)	(50.0, 3.080180344908555)	(51.0, 3.0726448386857594)	(52.0, 3.0858066687711725)	(53.0, 3.086582713441878)	(54.0, 3.074208175051384)	(55.0, 3.030994296268493)	(56.0, 2.9526180021612842)	(57.0, 2.9174359045445937)	(58.0, 2.8538269532292215)	(59.0, 2.7899326086744414)	(60.0, 2.6843342983373835)	(61.0, 2.4566776577273535)	(62.0, 2.334144140681378)	(63.0, 2.1901386485345142)	(64.0, 1.8800286675400169)	(65.0, 1.7133196511409277)	(66.0, 1.5526502867442882)	(67.0, 1.2437465490966488)	(68.0, 1.094619443298732)	(69.0, 0.9465003520459166)	(70.0, 0.7984501488164067)	(71.0, 0.6854273966206572)	(72.0, 0.492069962226588)	(73.0, 0.4110956055261466)	(74.0, 0.35396353427950983)	(75.0, 0.25492223905870504)	(76.0, 0.21258562816443813)	(77.0, 0.1771350078446588)	(78.0, 0.1416914169150127)	(79.0, 0.11251663610615875)	(80.0, 0.06693104109232449)	(81.0, 0.050336056865854184)	(82.0, 0.03806133581525166)	(83.0, 0.01897654160360015)	(84.0, 0.012087739273059275)	(85.0, 0.008362162502460638)	(86.0, 0.004629556341728796)	(87.0, 0.0030577847079441643)	(88.0, 0.0009559970581158766)	(89.0, 0.00037396355508650464)	(90.0, 0.0002418110205822511)	(91.0, 0.00010684673002471562)	(92.0, 8.154092554517771e-05)	(93.0, 4.2176340799229844e-05)	(94.0, 1.8276414346332936e-05)	(95.0, 2.81175605328199e-05)	(96.0, 1.968229237297393e-05)	(97.0, 9.841146186486965e-06)	(98.0, 3.374107263938388e-05)	(99.0, 5.62351210656398e-05)	(100.0, 5.342336501235781e-05)
SRR1039509_1	(0.0, 0.0006863419777695065)	(1.0, 0.0004247318068708157)	(2.0, 0.0001754327028379456)	(3.0, 0.00018620488634553875)	(4.0, 0.00023698803716704932)	(5.0, 0.00028931007134678745)	(6.0, 0.00036471535589993956)	(7.0, 0.0005447647088125679)	(8.0, 0.0006463310104555891)	(9.0, 0.0009248688982947834)	(10.0, 0.0017681769786035044)	(11.0, 0.0023421804712223963)	(12.0, 0.003971857947585417)	(13.0, 0.00826688140039863)	(14.0, 0.010953771743864006)	(15.0, 0.01635833009795931)	(16.0, 0.02176904398548753)	(17.0, 0.032187284320688334)	(18.0, 0.06126602425775693)	(19.0, 0.08002347351119306)	(20.0, 0.1075479412564518)	(21.0, 0.1711946180693868)	(22.0, 0.20752919304049852)	(23.0, 0.26290744956967665)	(24.0, 0.31828878386557125)	(25.0, 0.38171386147492153)	(26.0, 0.517427984837013)	(27.0, 0.5901202180296098)	(28.0, 0.6723165948426202)	(29.0, 0.8582506377171109)	(30.0, 0.962650023622629)	(31.0, 1.053639579944552)	(32.0, 1.1446414473333406)	(33.0, 1.2526387425303949)	(34.0, 1.4803457741639734)	(35.0, 1.6012004398190192)	(36.0, 1.7348170651638466)	(37.0, 1.9957224274844692)	(38.0, 2.1240191330599036)	(39.0, 2.254230209532973)	(40.0, 2.607779427785613)	(41.0, 2.8332289175326717)	(42.0, 2.8492163767412984)	(43.0, 2.8636726470084883)	(44.0, 2.885494013028156)	(45.0, 2.9461552561261293)	(46.0, 2.9857661137669074)	(47.0, 2.9955487952751603)	(48.0, 3.045845658955471)	(49.0, 3.087832552501353)	(50.0, 3.07964723191894)	(51.0, 3.070749408341668)	(52.0, 3.077166551945477)	(53.0, 3.0568317472498574)	(54.0, 3.028997963949595)	(55.0, 2.9922263461047467)	(56.0, 2.9161654972409896)	(57.0, 2.875442026932213)	(58.0, 2.7958679073616226)	(59.0, 2.715704395464831)	(60.0, 2.6126284492473886)	(61.0, 2.3860540357654654)	(62.0, 2.261524516650972)	(63.0, 2.1234805238845236)	(64.0, 1.8253388009448683)	(65.0, 1.664262340955828)	(66.0, 1.5070807947464615)	(67.0, 1.2078664701061212)	(68.0, 1.0644687021363994)	(69.0, 0.9263923928194288)	(70.0, 0.7884161109207427)	(71.0, 0.6756128829959437)	(72.0, 0.48446818107049433)	(73.0, 0.4050971941031898)	(74.0, 0.34813080994832074)	(75.0, 0.2510395811110255)	(76.0, 0.21040844380374232)	(77.0, 0.17397538029770407)	(78.0, 0.13755001120845695)	(79.0, 0.10925302401736796)	(80.0, 0.06459462896160321)	(81.0, 0.04797622757610344)	(82.0, 0.03604680378312314)	(83.0, 0.017604825618123664)	(84.0, 0.010944538443714642)	(85.0, 0.0074805120043443295)	(86.0, 0.00401494668161579)	(87.0, 0.0026376460760020944)	(88.0, 0.0008032971129948035)	(89.0, 0.0003031600215708358)	(90.0, 0.0001908215364202215)	(91.0, 6.155533432910371e-05)	(92.0, 3.847208395568982e-05)	(93.0, 2.9238783806324265e-05)	(94.0, 1.6927716940503522e-05)	(95.0, 1.2311066865820743e-05)	(96.0, 1.077218350759315e-05)	(97.0, 9.233300149365558e-06)	(98.0, 2.0005483656958707e-05)	(99.0, 8.61774680607452e-05)	(100.0, 0.00014157726895693855)
SRR1039509_2	(0.0, 0.0006566789801682948)	(1.0, 0.0004377859867788632)	(2.0, 0.00022660049315666511)	(3.0, 0.000237390992830792)	(4.0, 0.0003052169907824469)	(5.0, 0.00036841848887376164)	(6.0, 0.0004362444868254165)	(7.0, 0.0006366394807734877)	(8.0, 0.0007676669768164573)	(9.0, 0.0010805914673661376)	(10.0, 0.0019700369405048846)	(11.0, 0.002555806922814631)	(12.0, 0.004317741369604211)	(13.0, 0.009031648227244223)	(14.0, 0.011995952637722232)	(15.0, 0.01766867246640609)	(16.0, 0.023362973294438205)	(17.0, 0.034660626453249084)	(18.0, 0.06452872955123236)	(19.0, 0.08319937698737881)	(20.0, 0.11194372661929945)	(21.0, 0.1783268806145282)	(22.0, 0.216133708472762)	(23.0, 0.27180343779153615)	(24.0, 0.32751632910900685)	(25.0, 0.39046502120795634)	(26.0, 0.526582550097207)	(27.0, 0.600013441879594)	(28.0, 0.6850718678108295)	(29.0, 0.8711771571904497)	(30.0, 0.9726124786271032)	(31.0, 1.0629443758990798)	(32.0, 1.1532731901711497)	(33.0, 1.2597507579555272)	(34.0, 1.4973883907788705)	(35.0, 1.6291820122987033)	(36.0, 1.8072530039209593)	(37.0, 2.128069974232287)	(38.0, 2.271449509402225)	(39.0, 2.36493839857886)	(40.0, 2.546197212104844)	(41.0, 2.6345775704357575)	(42.0, 2.712098061594639)	(43.0, 2.7896170112535663)	(44.0, 2.8441907341054398)	(45.0, 2.932953384424808)	(46.0, 2.9680749193641374)	(47.0, 2.99249536162664)	(48.0, 3.060412308075548)	(49.0, 3.1050526052274114)	(50.0, 3.0906241656631503)	(51.0, 3.075879718608433)	(52.0, 3.0820457184222194)	(53.0, 3.0697923352922714)	(54.0, 3.0512064703535646)	(55.0, 3.002344004829211)	(56.0, 2.903820576804619)	(57.0, 2.8534782713249562)	(58.0, 2.7799965100441053)	(59.0, 2.70654403726237)	(60.0, 2.597421255557878)	(61.0, 2.368301951477281)	(62.0, 2.2478784336140714)	(63.0, 2.1106710642577338)	(64.0, 1.8148125196926619)	(65.0, 1.6554877090042712)	(66.0, 1.4949512793524713)	(67.0, 1.196823646855926)	(68.0, 1.0584832750338051)	(69.0, 0.9206916771951114)	(70.0, 0.7827813838600022)	(71.0, 0.671408012223478)	(72.0, 0.48211027644026966)	(73.0, 0.4036510118097395)	(74.0, 0.3474016785084693)	(75.0, 0.249769237456969)	(76.0, 0.20809170321563056)	(77.0, 0.17233507029548087)	(78.0, 0.1366077258744467)	(79.0, 0.1080067357381966)	(80.0, 0.06315062859285102)	(81.0, 0.0467059070894816)	(82.0, 0.03485023094752303)	(83.0, 0.016830096491731086)	(84.0, 0.010550025681389224)	(85.0, 0.007127895784737548)	(86.0, 0.003716556387759997)	(87.0, 0.002366202428540687)	(88.0, 0.0006304734809597009)	(89.0, 0.0002188929933894316)	(90.0, 0.00014335949567054323)	(91.0, 5.395249837063455e-05)	(92.0, 3.853749883616754e-05)	(93.0, 2.620549920859392e-05)	(94.0, 1.3873499581020311e-05)	(95.0, 1.2331999627573613e-05)	(96.0, 1.3873499581020311e-05)	(97.0, 1.5414999534467013e-05)	(98.0, 3.237149902238073e-05)	(99.0, 4.162049874306094e-05)	(100.0, 3.391299897582743e-05)
SRR1039512_1	(0.0, 0.0004065841163059189)	(1.0, 0.00027647719908802484)	(2.0, 0.00014056193735147483)	(3.0, 0.00013591526173655004)	(4.0, 0.00020561539596042184)	(5.0, 0.00027299219237683127)	(6.0, 0.00030900392839249837)	(7.0, 0.0004937092840857587)	(8.0, 0.000643564572667083)	(9.0, 0.000985095230364055)	(10.0, 0.0019039753332154316)	(11.0, 0.002483648116177299)	(12.0, 0.0040240210825248654)	(13.0, 0.007798283350747525)	(14.0, 0.010040304334948735)	(15.0, 0.014711374996851878)	(16.0, 0.019376637314236365)	(17.0, 0.029025459228627686)	(18.0, 0.055260589750493035)	(19.0, 0.07187710174946407)	(20.0, 0.09416952801206574)	(21.0, 0.14841714247850518)	(22.0, 0.1804536475056041)	(23.0, 0.23032060853607322)	(24.0, 0.28021428795132813)	(25.0, 0.33738814638626646)	(26.0, 0.4633792706782409)	(27.0, 0.5323847268976815)	(28.0, 0.6118661132909698)	(29.0, 0.801762967315005)	(30.0, 0.9125455223193305)	(31.0, 1.0040548285418518)	(32.0, 1.0956129248583297)	(33.0, 1.2148942495623527)	(34.0, 1.473098396794686)	(35.0, 1.6127135739896197)	(36.0, 1.7577374816003262)	(37.0, 2.029600531802731)	(38.0, 2.157142484081186)	(39.0, 2.3139038942951924)	(40.0, 2.579229071907398)	(41.0, 2.688321398656795)	(42.0, 2.7775340854566397)	(43.0, 2.86668636547349)	(44.0, 2.939784381240776)	(45.0, 3.0836350032587134)	(46.0, 3.154793031956768)	(47.0, 3.1728093549847354)	(48.0, 3.2243955859927267)	(49.0, 3.25825474952978)	(50.0, 3.2231258818809483)	(51.0, 3.1878762006661288)	(52.0, 3.1722575622554627)	(53.0, 3.1360924859445034)	(54.0, 3.115285834209774)	(55.0, 3.0700492854295773)	(56.0, 2.9757775305539833)	(57.0, 2.926363620395969)	(58.0, 2.8232225234403874)	(59.0, 2.7200082413438706)	(60.0, 2.621205977743725)	(61.0, 2.3928904097354917)	(62.0, 2.2629658745354835)	(63.0, 2.0947271755526127)	(64.0, 1.755630214208958)	(65.0, 1.584432744528284)	(66.0, 1.4312504362066734)	(67.0, 1.1326074327665536)	(68.0, 0.9866472200194398)	(69.0, 0.8567075831236831)	(70.0, 0.7268062813017494)	(71.0, 0.6170854916754341)	(72.0, 0.4308780980896494)	(73.0, 0.35397910166935537)	(74.0, 0.30145191884934186)	(75.0, 0.21155849407191066)	(76.0, 0.17394597830690195)	(77.0, 0.14418285932440497)	(78.0, 0.11443251869984901)	(79.0, 0.0892638002316089)	(80.0, 0.050612752466664516)	(81.0, 0.037057238029025184)	(82.0, 0.027618678186209205)	(83.0, 0.013443994222881141)	(84.0, 0.00869625341333174)	(85.0, 0.005938451435873879)	(86.0, 0.003185296134030942)	(87.0, 0.0020689323175452617)	(88.0, 0.0006098761744588784)	(89.0, 0.0002578904966283257)	(90.0, 0.00017541200446341071)	(91.0, 6.621512751267822e-05)	(92.0, 3.83350738231295e-05)	(93.0, 2.4395046978355135e-05)	(94.0, 8.131682326118377e-06)	(95.0, 3.485006711193591e-06)	(96.0, 2.323337807462394e-06)	(97.0, 2.323337807462394e-06)	(98.0, 2.323337807462394e-06)	(99.0, 2.323337807462394e-06)	(100.0, 2.323337807462394e-06)
SRR1039512_2	(0.0, 0.0005156957818593835)	(1.0, 0.00036238081968497217)	(2.0, 0.0002044199495658817)	(3.0, 0.00020209699559354215)	(4.0, 0.00024158721312331473)	(5.0, 0.000277592999694578)	(6.0, 0.00033450537201689735)	(7.0, 0.0005656392922646841)	(8.0, 0.0007398608401901515)	(9.0, 0.0010639129193315208)	(10.0, 0.001948958382792895)	(11.0, 0.0025111132440990697)	(12.0, 0.00405703911269105)	(13.0, 0.007965409171152368)	(14.0, 0.010335983699924894)	(15.0, 0.014928463703240214)	(16.0, 0.019515136321624688)	(17.0, 0.02941905058269442)	(18.0, 0.05653140787085565)	(19.0, 0.07377469520753224)	(20.0, 0.09672083454630247)	(21.0, 0.15390847691434403)	(22.0, 0.1882196685627856)	(23.0, 0.2394675176235549)	(24.0, 0.2907653101947295)	(25.0, 0.348779924176924)	(26.0, 0.4781138710178877)	(27.0, 0.5496434312111539)	(28.0, 0.6285994752539894)	(29.0, 0.8199737153112122)	(30.0, 0.9327856520239107)	(31.0, 1.0266550605691664)	(32.0, 1.1205569904700348)	(33.0, 1.2381356287339744)	(34.0, 1.4971682261895591)	(35.0, 1.6393051338490723)	(36.0, 1.7883992886557425)	(37.0, 2.0622755619945776)	(38.0, 2.1877673429652917)	(39.0, 2.3420997589795878)	(40.0, 2.6053055432464807)	(41.0, 2.7147526811302454)	(42.0, 2.8010992032360793)	(43.0, 2.887348161275075)	(44.0, 2.957542022934246)	(45.0, 3.096189853727305)	(46.0, 3.1650875070699103)	(47.0, 3.1722724037063568)	(48.0, 3.2098055325144337)	(49.0, 3.240519629936707)	(50.0, 3.201020120591045)	(51.0, 3.161308060956914)	(52.0, 3.1371969602010155)	(53.0, 3.094012084378237)	(54.0, 3.0746235490481046)	(55.0, 3.02627010063687)	(56.0, 2.927963850004446)	(57.0, 2.8775789783444012)	(58.0, 2.7793644843938843)	(59.0, 2.681133729765561)	(60.0, 2.5831039106558453)	(61.0, 2.3648310250759166)	(62.0, 2.244131498150139)	(63.0, 2.079198281683071)	(64.0, 1.7471947310943834)	(65.0, 1.5797364636593827)	(66.0, 1.427943036336854)	(67.0, 1.132733915193039)	(68.0, 0.9887967182049625)	(69.0, 0.8590016650004892)	(70.0, 0.7292809463231309)	(71.0, 0.6189336637750845)	(72.0, 0.4326687609800227)	(73.0, 0.3563562385577095)	(74.0, 0.3032871935826259)	(75.0, 0.21322162216707635)	(76.0, 0.17596492488170823)	(77.0, 0.14520204542601536)	(78.0, 0.11447052584894908)	(79.0, 0.08940469101041901)	(80.0, 0.050643881027961024)	(81.0, 0.036875732833904426)	(82.0, 0.027608307961255733)	(83.0, 0.0134069288513578)	(84.0, 0.008452068028357507)	(85.0, 0.005830614470572308)	(86.0, 0.003219614205662637)	(87.0, 0.002055814265520515)	(88.0, 0.0005795770160987214)	(89.0, 0.00025784789092969174)	(90.0, 0.00018235188682865584)	(91.0, 7.317305012869629e-05)	(92.0, 3.832874054360282e-05)	(93.0, 2.555249369573521e-05)	(94.0, 1.0453292875528042e-05)	(95.0, 6.968861917018695e-06)	(96.0, 5.807384930848912e-06)	(97.0, 4.64590794467913e-06)	(98.0, 9.29181588935826e-06)	(99.0, 1.1614769861697825e-05)	(100.0, 9.29181588935826e-06)
SRR1039513_1	(0.0, 0.0005665804638098499)	(1.0, 0.00036394925626674385)	(2.0, 0.00018099098149481317)	(3.0, 0.000198696620988871)	(4.0, 0.00025968271257951456)	(5.0, 0.0003226360974472756)	(6.0, 0.0003954259487006244)	(7.0, 0.0006747815940513144)	(8.0, 0.0008852819747028905)	(9.0, 0.0012492312309696344)	(10.0, 0.0021581207249979353)	(11.0, 0.002708962842590845)	(12.0, 0.004467723032333921)	(13.0, 0.009126273512548242)	(14.0, 0.012028031096296606)	(15.0, 0.01886437523428004)	(16.0, 0.025724326891588878)	(17.0, 0.038486158380250324)	(18.0, 0.07364365653561779)	(19.0, 0.0960845709476975)	(20.0, 0.1272523983370706)	(21.0, 0.20157280376001682)	(22.0, 0.2448178445776145)	(23.0, 0.30986049490567436)	(24.0, 0.37497396779171055)	(25.0, 0.44787005288202364)	(26.0, 0.6071027707319169)	(27.0, 0.6938151565074264)	(28.0, 0.7883495003527554)	(29.0, 1.0049819341491069)	(30.0, 1.1274990575681556)	(31.0, 1.222293084126064)	(32.0, 1.3172090828671537)	(33.0, 1.4360454005647154)	(34.0, 1.691610568315223)	(35.0, 1.8290594477075939)	(36.0, 1.9762661017544674)	(37.0, 2.2365114602112377)	(38.0, 2.3502957687731616)	(39.0, 2.482529353687894)	(40.0, 2.712175432512378)	(41.0, 2.8101525395926625)	(42.0, 2.887758324788395)	(43.0, 2.9652342686278375)	(44.0, 3.026635459099953)	(45.0, 3.135027416789298)	(46.0, 3.182329016344312)	(47.0, 3.186188845754016)	(48.0, 3.211909238059051)	(49.0, 3.2339271844165505)	(50.0, 3.1913825000056066)	(51.0, 3.1489283110854105)	(52.0, 3.1164778084793565)	(53.0, 3.03344229383878)	(54.0, 2.982782524659726)	(55.0, 2.9249873827645674)	(56.0, 2.7881385278217174)	(57.0, 2.7088015245421215)	(58.0, 2.5979701231891505)	(59.0, 2.4869774037874564)	(60.0, 2.378085753605724)	(61.0, 2.1440349051337737)	(62.0, 2.0182304346486615)	(63.0, 1.8638746368327428)	(64.0, 1.5501307049980384)	(65.0, 1.390124840890238)	(66.0, 1.2450113868902173)	(67.0, 0.9718881266414358)	(68.0, 0.843244851957443)	(69.0, 0.7296513708433995)	(70.0, 0.6161188758209466)	(71.0, 0.5235301850266869)	(72.0, 0.3629420021088597)	(73.0, 0.2945549532097)	(74.0, 0.2500528119880242)	(75.0, 0.1743513666845415)	(76.0, 0.14294352951536005)	(77.0, 0.11801989098755802)	(78.0, 0.0931237945656356)	(79.0, 0.07350594600621957)	(80.0, 0.042351889669786286)	(81.0, 0.030746826628069945)	(82.0, 0.023273079468300432)	(83.0, 0.01180966154253656)	(84.0, 0.007798350550493907)	(85.0, 0.005244803876795347)	(86.0, 0.002691257203096787)	(87.0, 0.0018512229737676)	(88.0, 0.0006669124209428442)	(89.0, 0.0003009958713989828)	(90.0, 0.00018492556804904824)	(91.0, 5.311691848217343e-05)	(92.0, 3.147669243388055e-05)	(93.0, 2.164022604829288e-05)	(94.0, 9.836466385587673e-06)	(95.0, 7.869173108470138e-06)	(96.0, 3.934586554235069e-06)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR1039513_2	(0.0, 0.000613855461474992)	(1.0, 0.000375789721608088)	(2.0, 0.00020265100170488516)	(3.0, 0.0002695455071220317)	(4.0, 0.0003147976725512779)	(5.0, 0.0003580823525270786)	(6.0, 0.0004840014215475899)	(7.0, 0.0007850266959247493)	(8.0, 0.0009660353576417341)	(9.0, 0.001304442855634358)	(10.0, 0.0023176978641587837)	(11.0, 0.003002382801957813)	(12.0, 0.004719997602815724)	(13.0, 0.00986103709266878)	(14.0, 0.013292331723477711)	(15.0, 0.020337897132265997)	(16.0, 0.027399202424681857)	(17.0, 0.04040624875740997)	(18.0, 0.07667290812077063)	(19.0, 0.09996990337501864)	(20.0, 0.1336807991343536)	(21.0, 0.21141811688543824)	(22.0, 0.2555311082371395)	(23.0, 0.323096526193911)	(24.0, 0.3907071963161117)	(25.0, 0.46375993120254266)	(26.0, 0.6215168498307087)	(27.0, 0.7065673110122502)	(28.0, 0.8031393670091684)	(29.0, 1.0220909856958496)	(30.0, 1.144940777408986)	(31.0, 1.2405920502136916)	(32.0, 1.336308250038361)	(33.0, 1.4568187015473506)	(34.0, 1.7127059246515637)	(35.0, 1.848818535806376)	(36.0, 1.9963740423584273)	(37.0, 2.2608375345542093)	(38.0, 2.3785502217483994)	(39.0, 2.5066079474568057)	(40.0, 2.730043465491889)	(41.0, 2.8260292108236804)	(42.0, 2.8956742609047437)	(43.0, 2.965187489460426)	(44.0, 3.0288808960448175)	(45.0, 3.132272256623377)	(46.0, 3.172275170862831)	(47.0, 3.1750414554103754)	(48.0, 3.1940906495706347)	(49.0, 3.2106509746322858)	(50.0, 3.1608263730092316)	(51.0, 3.110828632666275)	(52.0, 3.075437504329698)	(53.0, 2.990479514964468)	(54.0, 2.9407946048086093)	(55.0, 2.8826573771447483)	(56.0, 2.7536513234477815)	(57.0, 2.6826310010347596)	(58.0, 2.577935197600565)	(59.0, 2.47306822293192)	(60.0, 2.3647896284870016)	(61.0, 2.13314379365469)	(62.0, 2.0091253155822075)	(63.0, 1.857200023838054)	(64.0, 1.5468567383533764)	(65.0, 1.3877894744132158)	(66.0, 1.2485210165910767)	(67.0, 0.9778874900132897)	(68.0, 0.8458947933979925)	(69.0, 0.7337127078134377)	(70.0, 0.6216624437542636)	(71.0, 0.5275949967395814)	(72.0, 0.3645455422416471)	(73.0, 0.29527037942583145)	(74.0, 0.2521490007426667)	(75.0, 0.17680611278842526)	(76.0, 0.14436031017565573)	(77.0, 0.11954441615134778)	(78.0, 0.09481115651608459)	(79.0, 0.07456573120013052)	(80.0, 0.04250752322168975)	(81.0, 0.03066916324830825)	(82.0, 0.02357244321773038)	(83.0, 0.012033141033272599)	(84.0, 0.007594493850299581)	(85.0, 0.005203999024363313)	(86.0, 0.0028095692275201555)	(87.0, 0.0018887860353076675)	(88.0, 0.0006473027141835653)	(89.0, 0.0003010252743771595)	(90.0, 0.00019281357443765772)	(91.0, 5.902456360336461e-05)	(92.0, 2.7544796348236817e-05)	(93.0, 2.1642339987900355e-05)	(94.0, 1.1804912720672923e-05)	(95.0, 7.869941813781948e-06)	(96.0, 1.1804912720672923e-05)	(97.0, 1.5739883627563897e-05)	(98.0, 1.1804912720672923e-05)	(99.0, 5.902456360336462e-06)	(100.0, 3.934970906890974e-06)
